familyid,ethnicgroup,length_of_residence,owner_renter_status,vacant,bathroom_cnt,bedroom_cnt,latitude,longitude
000106452202,I,18,9,0,2,4,034.030220,-118.200960
000106452244,H,16,9,0,2,3,034.027260,-118.202220
000106452260,H,24,9,0,1,2,034.027390,-118.202820
000106452265,H,13,9,0,1,2,034.020050,-118.202030
000106452281,H,33,7,0,0,0,034.026600,-118.202640
000106452286,H,14,3,0,,,034.026490,-118.202710
000106452299,H,19,9,0,1,2,034.026500,-118.203370
000106452320,H,36,9,0,2,3,034.024720,-118.204870
000106452370,H,23,9,0,1,1,034.023870,-118.202800
000106452663,H,11,9,0,3,3,034.044050,-118.092990
000106452668,H,15,9,0,0,0,034.026101,-118.181414
000106452752,H,16,3,0,,,034.024698,-118.181405
000106452765,H,23,5,0,,,034.024800,-118.180920
000106452794,H,06,1,0,,,034.034092,-118.163902
000106452817,H,16,9,0,1,2,034.023490,-118.181440
000106452820,H,19,5,0,,,034.023340,-118.180910
000106452854,H,32,5,0,,,034.022930,-118.181610
000106453038,H,15,5,0,,,034.019320,-118.181660
000106453041,H,15,4,0,,,034.019210,-118.181650
000106453122,H,24,9,0,0,0,034.017810,-118.180930
000106453169,H,14,5,0,,,034.017480,-118.180930
000106453198,H,15,2,0,,,034.017160,-118.180920
000106453245,H,16,9,0,0,0,034.016820,-118.180920
000106453274,H,34,4,0,,,034.015240,-118.180910
000106453350,H,14,4,0,,,034.036907,-118.219090
000106453423,H,14,9,0,0,0,034.035040,-118.218770
000106453509,H,14,2,0,,,034.025910,-118.221410
000106453538,H,05,2,0,,,034.021028,-118.106796
000106453541,H,15,3,0,,,034.025740,-118.221280
000106453570,E,25,5,0,,,034.023230,-118.178260
000106453591,F,24,9,0,2,3,034.022930,-118.177660
000106453648,H,31,9,0,0,0,034.019791,-118.177824
000106453669,H,15,6,0,,,034.017728,-118.177788
000106453677,H,27,9,0,0,0,034.017490,-118.177620
000106453685,H,21,9,0,1,3,034.017490,-118.178220
000106453779,H,23,9,0,1,2,034.032080,-118.218230
000106453800,H,17,2,0,,,034.037610,-118.215710
000106453818,H,29,9,0,1,3,034.037360,-118.215790
000106453834,P,16,7,0,0,0,034.034620,-118.216952
000106453842,H,13,4,0,,,034.034339,-118.217123
000106453923,H,08,3,0,,,034.048888,-118.226424
000106453952,H,29,9,0,2,2,034.033400,-118.218170
000106454055,H,19,7,0,0,0,034.019614,-118.197358
000106454063,H,34,9,0,1,3,034.019750,-118.197740
000106454071,H,24,7,0,0,0,034.019658,-118.197598
000106454149,P,25,9,0,1,2,034.022990,-118.194360
000106454178,H,14,9,0,0,0,034.022210,-118.194860
000106454181,H,14,3,0,,,034.022210,-118.194860
000106454186,H,27,9,0,1,3,034.021710,-118.194500
000106454217,H,24,9,0,0,0,034.021681,-118.194735
000106454270,H,21,7,0,0,0,034.019997,-118.195818
000106454275,H,25,9,0,1,2,034.020090,-118.196240
000106454301,H,20,7,0,0,0,034.019480,-118.195940
000106454343,H,15,4,0,,,034.025361,-118.216445
000106454364,H,14,1,0,,,034.025100,-118.214523
000106454372,H,17,4,0,,,034.025292,-118.214583
000106454411,H,18,2,0,,,034.025314,-118.214497
000106454479,H,16,4,0,,,034.025471,-118.214218
000106454550,H,12,5,0,,,034.057230,-118.211290
000106454610,H,12,9,0,1,3,033.933830,-118.229210
000106454636,P,15,1,0,,,034.025705,-118.214070
000106454673,H,13,7,0,0,0,034.029770,-118.167230
000106454822,H,23,9,0,1,3,034.030610,-118.211190
000106454843,H,28,9,0,1,3,034.030220,-118.211440
000106454856,H,28,9,0,1,3,034.027390,-118.212530
000106454872,H,27,8,0,0,0,034.027190,-118.212650
000106454990,H,03,1,0,,,034.039890,-118.214260
000106455006,H,10,5,0,,,033.903957,-118.078331
000106455072,H,19,9,0,1,3,034.036860,-118.217650
000106455108,H,35,9,0,2,4,034.170910,-118.273080
000106455190,H,21,9,0,1,2,034.030700,-118.202320
000106455289,H,26,9,0,1,3,034.027800,-118.203090
000106455307,H,19,9,0,1,3,034.027460,-118.203300
000106455310,H,19,9,0,0,0,034.027350,-118.203370
000106455336,F,19,9,0,2,3,034.027420,-118.204080
000106455352,H,06,9,0,1,3,034.026800,-118.203710
000106455378,H,19,9,0,0,0,034.026210,-118.204080
000106455386,H,08,9,0,1,2,033.934250,-118.189590
000106455425,H,31,7,0,0,0,034.026140,-118.204880
000106455441,H,17,9,0,1,3,034.025590,-118.204590
000106455462,H,03,5,0,,,034.108909,-117.925075
000106455470,H,25,9,0,1,2,034.023650,-118.205970
000106455483,H,22,4,0,,,034.023570,-118.206840
000106455491,H,23,9,0,0,0,034.023440,-118.206920
000106455496,H,13,3,0,,,034.023440,-118.206920
000106455527,H,24,9,0,1,3,033.969540,-118.085330
000106455548,H,15,4,0,,,034.022302,-118.207251
000106455564,H,03,3,0,,,034.022014,-118.207434
000106455624,H,13,4,0,,,034.033561,-118.204670
000106455666,H,29,9,0,2,3,034.029320,-118.206690
000106455726,H,22,9,0,1,2,034.027540,-118.207820
000106455747,H,01,1,0,,,033.791770,-118.213063
000106455750,H,05,5,0,,,034.050723,-118.194497
000106455755,F,16,4,0,,,034.027150,-118.208740
000106455768,H,16,9,0,1,2,034.026060,-118.208740
000106455771,H,26,9,0,1,2,034.026280,-118.209240
000106455792,H,17,9,0,1,1,034.025880,-118.208860
000106455828,H,19,9,0,0,0,034.025070,-118.209360
000106455844,H,20,7,0,0,0,034.024770,-118.209550
000106455849,H,24,9,0,0,0,034.024960,-118.210090
000106455860,H,16,9,0,2,2,034.024900,-118.210120
000106455865,H,26,7,0,0,0,034.024520,-118.209700
000106455881,H,26,9,0,0,0,034.022241,-118.211592
000106455886,E,18,1,0,,,034.020499,-118.212663
000106455904,H,10,8,0,0,0,033.928520,-118.079090
000106455946,H,22,9,0,0,0,034.020530,-118.182040
000106455975,H,09,6,0,,,034.023440,-118.201940
000106456036,H,32,7,0,0,0,034.028000,-118.189960
000106456094,H,21,9,0,2,3,034.026730,-118.189000
000106456117,H,16,7,0,0,0,034.026150,-118.189480
000106456125,H,18,9,0,1,2,034.026020,-118.189540
000106456167,I,19,9,0,1,3,034.024910,-118.189000
000106456175,H,14,4,0,,,034.024760,-118.189560
000106456248,H,28,9,0,0,0,034.022920,-118.188950
000106456366,H,21,5,0,,,034.019413,-118.189111
000106456395,H,17,9,0,1,2,034.018350,-118.189520
000106456434,H,26,3,0,,,034.017920,-118.188900
000106456450,H,01,4,0,,,034.036634,-118.184751
000106456557,I,14,9,0,0,0,034.028032,-118.180228
000106456578,H,16,9,0,0,0,034.027180,-118.180460
000106456586,H,25,9,0,1,2,034.027040,-118.180460
000106456625,H,16,0,0,,,034.026630,-118.180450
000106456667,H,16,4,0,,,034.025882,-118.180206
000106456706,H,15,9,0,0,0,034.024397,-118.180196
000106456735,H,39,9,0,0,0,034.023210,-118.180410
000106456751,H,19,5,0,,,034.012490,-118.179670
000106456777,H,24,9,0,0,0,034.022582,-118.180173
000106456780,H,07,9,0,2,3,033.939490,-118.093690
000106456793,H,15,2,0,,,034.022543,-118.180173
000106456861,H,16,6,0,,,034.022199,-118.180168
000106456895,H,36,9,0,0,0,034.021484,-118.180161
000106456918,H,01,4,0,,,034.013651,-118.177105
000106457045,H,16,5,0,,,034.020000,-118.202727
000106457082,H,26,7,0,0,0,034.017198,-118.179916
000106457100,H,19,9,0,2,3,034.016140,-118.180390
000106457163,H,20,9,0,2,3,034.015430,-118.179700
000106457171,H,11,9,0,1,2,033.961400,-118.104540
000106457228,H,24,5,0,,,034.014410,-118.180133
000106457281,H,21,5,0,,,034.013700,-118.179680
000106457294,E,12,9,0,1,3,034.021130,-118.198070
000106457304,H,14,4,0,,,034.013480,-118.180370
000106457325,H,14,5,0,,,034.013951,-118.179898
000106457346,H,25,9,0,1,3,034.012930,-118.179670
000106457370,D,20,9,0,3,4,034.100190,-118.389440
000106457414,H,25,9,0,0,0,034.013130,-118.177500
000106457422,H,27,9,0,0,0,034.013130,-118.177330
000106457613,H,24,9,0,1,1,034.025880,-118.186410
000106457663,H,29,7,0,0,0,034.025070,-118.185880
000106457710,H,10,3,0,,,034.018834,-118.206855
000106457715,H,17,4,0,,,034.024712,-118.186117
000106457723,H,17,5,0,,,034.023500,-118.186390
000106457846,H,24,9,0,1,2,034.022240,-118.185840
000106457862,H,19,7,0,0,0,034.022062,-118.186336
000106457888,H,28,7,0,0,0,034.013490,-118.177500
000106457896,W,10,2,0,,,034.015110,-118.480220
000106457922,H,17,6,0,,,034.020920,-118.185840
000106457943,H,26,5,0,,,034.020700,-118.185830
000106457956,H,07,8,0,0,0,034.010480,-117.894810
000106457977,H,03,9,0,1,2,033.950420,-118.192650
000106457998,H,14,5,0,,,034.019153,-118.186077
000106458020,P,20,4,0,,,034.018020,-118.186490
000106458070,H,11,9,0,1,2,033.974510,-118.107160
000106458114,H,14,5,0,,,034.028480,-118.194500
000106458119,H,33,9,0,2,3,034.028380,-118.194570
000106458127,J,13,9,0,2,2,033.957590,-118.438640
000106458135,H,16,5,0,,,034.027660,-118.195030
000106458198,H,23,9,0,0,0,034.024300,-118.197200
000106458208,H,19,5,0,,,034.024084,-118.197187
000106458229,H,25,4,0,,,034.023170,-118.198010
000106458232,H,18,7,0,0,0,034.021700,-118.198230
000106458279,H,15,9,0,1,2,034.020820,-118.198780
000106458350,F,19,5,0,,,034.022236,-118.209157
000106458371,H,15,4,0,,,034.022246,-118.208673
000106458402,E,19,9,0,1,2,034.021260,-118.207110
000106458481,H,15,9,0,0,0,034.020790,-118.206070
000106458512,H,17,5,0,,,034.020880,-118.204860
000106458533,H,16,9,0,1,2,034.020440,-118.204780
000106458538,H,49,9,0,3,7,034.020390,-118.204660
000106458567,H,02,4,0,,,034.046040,-118.199870
000106458630,I,27,5,0,,,034.020180,-118.203070
000106458656,H,14,6,0,,,034.033714,-118.205281
000106458672,H,23,4,0,,,034.033770,-118.205750
000106458729,J,02,9,0,2,4,033.819310,-118.075750
000106458732,J,33,4,0,,,034.033250,-118.206140
000106458753,H,46,9,0,2,3,034.032900,-118.206290
000106458779,I,33,9,0,0,0,034.032570,-118.206490
000106458818,H,33,5,0,,,034.036040,-118.204260
000106458868,H,28,7,0,0,0,034.029080,-118.208000
000106458889,H,10,5,0,,,034.104710,-117.902620
000106458936,H,26,9,0,1,2,034.025830,-118.210710
000106458986,H,22,9,0,0,0,034.025100,-118.210480
000106459000,H,32,9,0,1,2,034.025050,-118.211200
000106459063,H,24,9,0,2,6,034.033670,-118.206490
000106459102,J,27,7,0,0,0,034.033240,-118.206760
000106459107,H,30,9,0,1,2,034.033160,-118.206870
000106459128,H,17,4,0,,,034.026710,-118.211300
000106459131,H,32,9,0,1,3,034.026610,-118.211360
000106459149,H,23,9,0,0,0,034.026420,-118.211490
000106459181,J,29,7,0,0,0,034.025920,-118.211790
000106459186,H,33,0,0,,,034.025400,-118.211430
000106459204,H,21,5,0,,,034.025730,-118.211910
000106459209,H,16,9,0,1,1,034.025210,-118.211550
000106459246,H,23,5,0,,,034.035275,-118.212031
000106459275,H,36,9,0,2,4,034.034500,-118.212710
000106459330,H,06,5,0,,,034.050980,-118.194970
000106459369,H,29,9,0,1,2,034.027820,-118.217680
000106459377,H,40,9,0,1,2,034.031150,-118.203450
000106459445,I,28,9,0,1,3,034.029650,-118.205870
000106459479,H,29,3,0,,,034.028940,-118.205850
000106459490,H,24,9,0,0,0,034.029150,-118.206330
000106459550,H,14,9,0,1,4,034.025870,-118.208390
000106459563,H,37,8,0,0,0,034.025510,-118.208610
000106459568,H,25,7,0,0,0,034.025210,-118.208800
000106459571,H,19,7,0,0,0,034.038099,-118.199092
000106459576,V,15,2,0,,,034.025090,-118.208870
000106459623,H,12,9,0,1,4,034.036280,-118.176910
000106459636,H,07,2,0,,,034.040394,-118.211520
000106459678,H,16,5,0,,,034.036620,-118.184270
000106459704,H,27,9,0,0,0,034.025982,-118.185125
000106459801,H,11,9,0,2,4,034.034720,-117.947430
000106459814,H,17,5,0,,,034.024581,-118.184892
000106459856,H,32,9,0,0,0,034.023020,-118.185330
000106459885,H,15,4,0,,,034.022783,-118.185096
000106459961,H,25,9,0,0,0,034.033950,-118.184950
000106459974,H,16,9,0,2,4,034.021800,-118.185320
000106470005,H,14,0,0,,,034.027080,-118.186630
000106470047,H,33,9,0,0,0,034.027590,-118.185230
000106470055,H,16,9,0,0,0,034.027399,-118.185325
000106470209,H,17,4,0,,,034.027212,-118.183472
000106470225,H,21,9,0,1,2,034.027080,-118.182860
000106470335,H,02,4,0,,,034.043010,-118.172060
000106470377,H,25,9,0,2,4,034.025490,-118.182950
000106470393,H,26,5,0,,,034.025210,-118.182270
000106470490,H,18,4,0,,,034.023480,-118.182460
000106470539,H,15,4,0,,,034.023317,-118.182533
000106470547,H,01,5,0,,,033.931480,-118.045180
000106470563,H,34,9,0,1,3,034.022930,-118.182910
000106470673,H,02,9,0,2,4,034.685776,-118.190050
000106470754,H,49,9,0,1,2,034.020650,-118.182960
000106470827,H,23,5,0,,,034.018140,-118.182160
000106470864,H,18,4,0,,,034.017854,-118.182639
000106470898,H,17,9,0,1,3,034.017370,-118.182860
000106470932,H,42,9,0,1,2,034.016820,-118.182160
000106471014,C,15,1,0,,,034.026100,-118.221670
000106471035,H,15,3,0,,,034.025800,-118.221680
000106471048,H,42,8,0,0,0,034.036244,-118.217900
000106471103,H,37,9,0,1,3,034.035490,-118.216950
000106471108,H,24,9,0,1,2,034.035440,-118.216830
000106471140,H,30,7,0,0,0,034.035180,-118.216250
000106471179,H,16,7,0,0,0,034.026670,-118.211780
000106471213,H,23,9,0,1,3,034.026610,-118.212490
000106471239,H,29,9,0,1,3,034.026320,-118.212680
000106471250,H,32,9,0,2,3,034.026120,-118.212800
000106471357,H,08,3,0,,,034.035240,-118.219390
000106471420,F,23,4,0,,,034.027424,-118.187563
000106471425,H,15,4,0,,,034.027362,-118.187562
000106471441,H,18,9,0,0,0,034.027000,-118.187770
000106471462,H,33,9,0,2,4,034.026730,-118.187160
000106471483,H,25,7,0,0,0,034.026160,-118.187690
000106471488,H,08,4,0,,,034.023230,-118.187050
000106471593,H,15,5,0,,,034.023588,-118.187525
000106471598,F,07,4,0,,,034.034372,-118.184497
000106471695,H,35,8,0,0,0,034.021567,-118.187245
000106471739,H,31,9,0,1,3,034.021290,-118.187040
000106471755,H,18,3,0,,,034.021160,-118.187040
000106471768,H,19,5,0,,,034.021010,-118.187610
000106471823,H,19,9,0,1,3,034.019600,-118.187540
000106471831,H,38,9,0,0,0,034.018570,-118.186920
000106471873,H,24,7,0,0,0,034.018130,-118.186920
000106471912,H,18,9,0,0,0,034.017872,-118.187092
000106471938,H,19,9,0,1,3,034.017470,-118.186920
000106471941,H,23,9,0,1,2,034.017490,-118.187490
000106471959,H,06,5,0,,,034.093369,-118.125606
000106471975,H,14,2,0,,,034.017030,-118.186920
000106472052,H,16,7,0,0,0,034.028940,-118.198370
000106472057,H,13,2,0,,,033.999620,-118.246960
000106472078,H,36,9,0,0,0,034.029320,-118.197590
000106472086,H,24,6,0,,,034.029043,-118.197540
000106472117,J,39,7,0,0,0,034.028870,-118.196720
000106472154,H,26,6,0,,,034.028800,-118.196420
000106472183,H,16,5,0,,,034.028568,-118.196468
000106472219,H,23,9,0,1,3,034.028570,-118.195890
000106472256,H,16,4,0,,,034.028327,-118.195921
000106472272,H,16,5,0,,,034.028300,-118.195290
000106472277,I,15,2,0,,,034.027680,-118.195520
000106472332,H,08,7,0,0,0,033.986910,-118.091260
000106472353,P,27,9,0,2,4,033.976030,-118.065250
000106472361,J,35,9,0,3,4,034.026440,-118.200170
000106472374,H,23,7,0,0,0,034.025810,-118.200050
000106472390,H,26,9,0,0,0,034.025690,-118.199760
000106472395,H,18,6,0,,,034.025960,-118.199360
000106472426,H,28,4,0,,,034.025190,-118.198880
000106472434,H,20,5,0,,,034.025325,-118.198681
000106472510,H,13,3,0,,,034.025109,-118.197673
000106472578,I,13,5,0,,,034.025520,-118.198060
000106472609,H,37,8,0,0,0,034.023470,-118.192920
000106472696,H,29,7,0,0,0,034.037050,-118.214460
000106472701,H,34,3,0,,,034.036910,-118.214222
000106472777,H,11,9,0,4,5,033.954190,-118.110740
000106472887,H,13,5,0,,,034.010490,-118.252410
000106472934,K,16,4,0,,,034.015409,-118.220091
000106472955,H,14,4,0,,,034.029667,-118.196443
000106472963,H,24,9,0,2,3,034.029590,-118.197070
000106472971,H,18,5,0,,,034.029080,-118.196580
000106472976,H,19,9,0,2,2,034.029180,-118.197100
000106472984,H,24,9,0,1,3,034.029080,-118.197160
000106473008,H,24,9,0,1,2,034.028230,-118.197200
000106473082,H,05,5,0,,,034.036629,-118.203694
000106473118,I,02,7,0,0,0,033.932440,-118.001780
000106473142,H,39,9,0,2,3,034.024020,-118.199810
000106473207,H,16,9,0,1,3,034.021800,-118.201240
000106473236,H,16,9,0,0,0,034.021380,-118.201430
000106473252,H,16,7,0,0,0,034.020940,-118.201770
000106473257,H,22,9,0,1,3,034.020840,-118.201830
000106473265,H,11,9,0,0,0,034.016860,-118.137580
000106473338,E,23,4,0,,,034.037390,-118.217980
000106473422,H,18,5,0,,,034.022970,-118.179280
000106473430,I,19,7,0,0,0,034.022980,-118.178690
000106473435,H,14,4,0,,,034.022850,-118.179280
000106473464,H,16,7,0,0,0,034.022997,-118.179120
000106473508,H,27,9,0,2,4,034.018030,-118.178630
000106473532,H,40,9,0,1,3,034.017810,-118.178620
000106473537,H,22,4,0,,,034.017590,-118.178660
000106473561,H,22,6,0,,,034.017160,-118.178650
000106473650,H,19,9,0,1,3,034.015650,-118.179250
000106473676,H,16,6,0,,,034.015210,-118.179250
000106473702,H,17,4,0,,,034.014770,-118.178730
000106473752,H,19,9,0,1,2,034.014030,-118.179240
000106473820,H,24,9,0,1,5,034.030320,-118.208670
000106473859,H,26,5,0,,,034.023756,-118.216985
000106473875,H,12,4,0,,,034.072190,-118.119320
000106473901,H,15,4,0,,,034.023476,-118.216848
000106473977,I,19,9,0,0,0,033.949080,-118.195020
000106474059,H,19,4,0,,,034.023189,-118.216178
000106474177,H,25,9,0,2,3,034.054540,-117.950870
000106474180,H,31,6,0,,,034.036380,-118.216880
000106474211,H,16,9,0,1,1,034.036530,-118.216030
000106474266,H,20,9,0,1,3,034.035760,-118.215470
000106474355,H,14,2,0,,,034.024358,-118.215361
000106474392,H,15,4,0,,,034.024178,-118.214399
000106474444,H,19,2,0,,,034.023931,-118.213806
000106474460,H,25,3,0,,,034.023865,-118.213648
000106474504,H,15,4,0,,,034.023160,-118.212457
000106474732,H,27,7,0,0,0,034.021520,-118.188540
000106474737,I,17,5,0,,,034.021500,-118.188010
000106474740,H,27,9,0,1,3,034.021390,-118.188010
000106474800,H,17,3,0,,,034.020700,-118.188010
000106474847,H,15,9,0,3,3,034.234230,-118.437680
000106474915,H,16,5,0,,,034.018128,-118.188147
000106474923,H,24,9,0,0,0,034.018030,-118.188510
000106474952,H,35,8,0,0,0,034.017590,-118.187950
000106475005,H,25,9,0,2,2,034.016830,-118.187940
000106475018,H,13,9,0,1,2,034.014470,-118.180740
000106475102,H,07,5,0,,,033.988510,-118.189364
000106475136,H,16,5,0,,,034.014594,-118.177188
000106475157,H,36,5,0,,,034.014708,-118.176580
000106475259,H,27,9,0,1,2,034.014890,-118.174870
000106475351,H,09,9,0,3,4,033.992620,-117.989120
000106475364,H,23,9,0,1,3,034.015740,-118.177190
000106475393,H,02,4,0,,,034.014022,-118.171720
000106475411,H,32,9,0,0,0,034.015740,-118.176200
000106475505,H,17,6,0,,,034.015750,-118.174550
000106475539,S,11,9,0,1,2,034.197960,-118.461490
000106475678,H,10,9,0,1,3,033.949930,-118.266230
000106475712,H,03,1,0,,,034.036260,-118.181130
000106475720,H,17,9,0,1,3,034.016200,-118.178090
000106475788,H,17,9,0,0,0,034.016200,-118.176860
000106475827,H,15,4,0,,,034.019554,-118.205237
000106475835,H,26,9,0,0,0,034.019610,-118.205340
000106475864,H,24,9,0,1,2,034.022600,-118.192090
000106475877,H,33,9,0,2,1,034.022600,-118.191760
000106475898,H,22,9,0,1,3,034.022660,-118.188700
000106475903,H,17,9,0,1,2,034.022380,-118.187720
000106476006,H,27,7,0,0,0,034.022000,-118.178750
000106476019,I,09,5,0,,,034.017397,-118.180157
000106476043,H,12,6,0,,,034.079743,-118.025269
000106476221,H,14,5,0,,,034.034760,-118.217260
000106476263,H,19,8,0,0,0,034.033540,-118.215130
000106476331,H,24,3,0,,,034.032540,-118.210790
000106476491,H,29,9,0,0,0,034.027950,-118.201960
000106476519,H,14,4,0,,,034.028380,-118.201430
000106476548,H,17,4,0,,,034.027533,-118.200459
000106476577,H,07,5,0,,,034.026395,-118.200621
000106476629,H,17,4,0,,,034.067680,-118.271950
000106476632,H,25,9,0,2,2,034.025710,-118.195400
000106476755,H,27,9,0,0,0,034.024210,-118.191290
000106476886,H,14,4,0,,,034.024031,-118.183568
000106477015,H,14,2,0,,,034.020030,-118.174640
000106477028,H,15,5,0,,,034.019790,-118.175200
000106477060,H,15,5,0,,,034.019590,-118.174640
000106477073,H,26,9,0,1,3,034.019480,-118.174640
000106477206,H,26,5,0,,,034.026072,-118.219080
000106477285,H,17,4,0,,,034.025401,-118.219163
000106477303,I,16,1,0,,,034.026330,-118.217603
000106477382,H,19,5,0,,,034.026110,-118.216317
000106477390,I,12,9,0,1,3,034.032800,-118.208040
000106477544,H,33,5,0,,,034.024639,-118.213799
000106477552,H,19,4,0,,,034.024577,-118.213641
000106477617,H,15,1,0,,,034.023899,-118.212059
000106477662,H,16,1,0,,,034.024071,-118.211507
000106477667,H,14,1,0,,,034.024071,-118.211507
000106477691,H,17,2,0,,,034.023777,-118.210880
000106477777,H,15,3,0,,,034.023352,-118.210204
000106477832,H,39,5,0,,,034.023231,-118.209325
000106477955,H,16,7,0,0,0,034.017630,-118.205700
000106478003,H,19,9,0,1,2,033.919180,-118.276830
000106478079,H,27,4,0,,,034.024940,-118.200783
000106478184,H,18,3,0,,,034.037993,-118.214696
000106478189,H,14,4,0,,,034.038090,-118.214270
000106478260,H,11,9,0,1,2,034.042040,-118.195470
000106478286,H,12,5,0,,,034.035170,-118.210170
000106478359,H,24,9,0,1,3,034.034960,-118.207260
000106478383,H,26,9,0,1,2,034.034330,-118.207230
000106478427,H,03,5,1,,,034.020000,-118.202727
000106478448,H,11,4,0,,,034.037520,-118.212700
000106478498,H,27,8,0,0,0,034.033060,-118.204730
000106478537,H,36,9,0,1,4,034.033350,-118.203790
000106478647,F,09,5,0,,,034.098510,-118.184650
000106478650,H,22,9,0,1,3,034.032020,-118.201860
000106478702,H,10,9,0,1,3,034.022980,-118.136600
000106478710,H,10,9,0,1,2,034.023260,-118.145450
000106478749,H,21,7,0,0,0,034.029830,-118.196240
000106478773,H,28,7,0,0,0,034.028000,-118.188440
000106478778,I,26,8,0,0,0,034.029590,-118.195390
000106478812,H,19,9,0,1,2,034.028770,-118.195000
000106478825,H,19,9,0,0,0,034.029250,-118.194600
000106478859,H,20,9,0,1,2,034.028960,-118.193950
000106478875,H,19,4,0,,,034.028670,-118.193290
000106478883,I,04,4,0,,,034.027396,-118.191162
000106478977,H,33,9,0,0,0,034.028188,-118.191113
000106478980,H,17,6,0,,,034.028188,-118.191113
000106479009,H,26,7,0,0,0,034.028580,-118.190800
000106479070,H,24,6,0,,,034.028570,-118.188920
000106479088,H,15,5,0,,,034.028580,-118.188780
000106479211,H,12,2,0,,,034.022030,-118.184080
000106479224,H,33,6,0,,,034.028580,-118.184750
000106479266,H,13,5,0,,,034.028410,-118.184164
000106479305,H,18,2,0,,,034.028010,-118.183750
000106479339,H,16,6,0,,,034.028217,-118.183446
000106479350,H,28,5,0,,,034.028416,-118.183310
000106479389,H,23,9,0,2,3,034.028120,-118.182360
000106479397,H,15,4,0,,,034.028080,-118.182010
000106479512,H,27,9,0,1,2,034.033150,-118.218230
000106479533,H,21,9,0,0,0,034.032450,-118.218080
000106479541,H,29,9,0,1,1,034.032790,-118.218600
000106479554,H,09,9,0,2,4,033.979690,-117.965060
000106479559,I,45,8,0,0,0,034.032280,-118.217680
000106479570,H,33,9,0,2,3,034.058970,-118.152320
000106479672,H,19,9,0,2,3,034.029980,-118.212330
000106479698,H,33,9,0,1,2,034.026430,-118.203530
000106479753,H,07,4,0,,,034.020770,-118.206980
000106479839,H,33,9,0,1,2,034.024870,-118.199880
000106479842,H,17,9,0,2,3,034.024520,-118.200090
000106479871,H,15,1,0,,,034.059510,-118.303840
000106479892,H,34,9,0,3,3,034.023880,-118.198920
000106479910,H,13,4,0,,,034.023810,-118.198770
000106479931,I,17,2,0,,,034.024250,-118.198120
000106479978,H,10,2,0,,,034.040394,-118.211520
000106490143,E,48,9,0,5,4,034.091840,-118.405010
000106490156,I,03,9,0,2,2,034.042570,-118.373170
000106490313,I,10,9,0,3,3,033.958370,-118.442910
000106490318,E,12,4,0,,,034.023690,-118.419810
000106490402,H,01,3,0,,,034.159880,-118.405700
000106490444,S,16,9,0,3,3,034.060610,-118.424690
000106490452,P,16,9,0,3,2,034.060610,-118.424690
000106490575,R,16,9,0,2,2,034.059720,-118.425400
000106490724,E,17,4,0,,,034.059140,-118.424590
000106490782,E,07,9,0,2,3,033.982870,-117.879180
000106490813,E,06,7,0,0,0,033.966060,-118.389180
000106490826,E,13,4,0,,,034.054030,-118.465500
000106490884,J,19,9,0,6,5,034.069520,-118.427210
000106491123,D,19,9,0,0,0,034.076610,-118.429650
000106491136,J,33,9,0,5,4,034.077770,-118.437600
000106491369,J,16,9,0,8,5,034.074310,-118.430550
000106491372,S,33,9,0,5,5,034.072600,-118.427800
000106491429,J,38,9,0,3,3,034.064400,-118.423110
000106491437,E,15,7,0,0,0,034.064570,-118.422180
000106491487,I,27,9,0,3,5,034.061920,-118.420830
000106491500,P,30,6,0,,,034.060950,-118.420300
000106491505,D,10,9,0,5,4,034.076470,-118.433400
000106491518,J,41,9,0,4,3,034.076050,-118.437320
000106491521,R,07,9,0,7,5,033.967980,-118.453910
000106491539,J,19,9,0,2,2,034.076120,-118.436110
000106491547,E,18,9,0,4,4,034.075790,-118.435460
000106491597,E,19,9,0,5,5,034.071220,-118.429360
000106491615,S,40,9,0,3,2,034.068350,-118.426420
000106491652,P,33,9,0,3,3,034.068350,-118.426420
000106491741,P,15,9,0,2,2,034.068350,-118.426420
000106491775,N,09,9,0,2,3,034.062970,-118.460570
000106491851,A,19,9,0,3,2,034.068410,-118.426480
000106491932,W,16,9,0,3,3,034.068410,-118.426480
000106491945,E,19,5,0,,,034.068410,-118.426480
000106491953,J,35,9,0,4,5,034.059330,-118.423710
000106491958,E,22,9,0,3,3,034.066350,-118.424910
000106491987,D,33,9,0,4,4,034.064700,-118.425040
000106492022,J,32,9,0,2,3,034.064230,-118.423390
000106492043,D,34,9,0,3,4,034.063460,-118.423000
000106492048,B,28,9,0,4,4,034.009950,-118.805740
000106492056,E,38,9,0,3,4,034.062790,-118.423500
000106492077,J,16,9,0,3,2,034.061650,-118.423880
000106492137,C,09,9,0,5,5,034.077590,-118.433910
000106492166,D,29,9,0,5,6,034.078640,-118.435170
000106492182,J,42,9,0,4,4,034.144050,-118.427340
000106492190,J,36,9,0,1,5,034.077790,-118.434010
000106492213,J,38,9,0,5,5,034.075940,-118.434010
000106492263,E,15,9,0,3,4,034.082140,-118.392800
000106492302,J,33,9,0,4,4,034.072530,-118.434650
000106492323,J,24,9,0,4,4,034.071520,-118.434640
000106492797,H,13,4,0,,,034.071821,-118.451551
000106493081,V,19,4,0,,,034.071196,-118.451101
000106493293,F,11,9,0,3,3,034.108180,-118.333490
000106493374,G,05,5,0,,,034.052384,-118.421035
000106493421,E,07,9,0,4,4,034.201880,-118.184070
